編號,車位類別,車位價格,車位面積(平方公尺),車位所在樓層
RPRNMLOJJIPFFGH88DA,一樓平面,0,,一樓
RPPOMLOJJIPFFGH78DA,坡道平面,0,,地下一樓
RPVOMLOJJIPFFGH76DA,坡道平面,0,37.26,地下一樓
RPVOMLKLIIPFFHH56DA,坡道平面,0,,地下一樓
RPXNMLSKJIPFFGH37DA,坡道平面,1400000,26.62,地下一樓
RPOOMLSKJIPFFGH56DA,坡道平面,1350000,26.62,地下二樓
RPQOMLSKJIPFFGH76DA,坡道平面,1400000,26.62,地下一樓
RPPOMLSKJIPFFGH66DA,坡道平面,1350000,26.62,地下二樓
RPWPMLQJJIPFFHH27DA,坡道平面,2000000,50.65,地下二樓
RPWPMLQJJIPFFHH27DA,坡道平面,2000000,50.65,地下二樓
RPPQMLQKJIPFFHH76DA,坡道平面,0,28.96,地下一樓
RPRPMLRKJIPFFAH98EA,坡道平面,0,,地下二樓
RPQNMLRKJIPFFAH68EA,坡道平面,1300000,29.81,地下一樓
RPRNMLRKJIPFFAH78EA,坡道平面,1800000,27.39,地下二樓
RPPQMLRKJIPFFAH88EA,坡道平面,0,,地下三樓
RPQQMLRKJIPFFAH98EA,坡道平面,0,,地下二樓
RPQQMLRKJIPFFAH98EA,坡道平面,0,,地下二樓
RPQQMLRKJIPFFAH98EA,坡道平面,0,,地下二樓
RPTNMLRKJIPFFCH56EA,坡道平面,0,,地下一樓
RPPNMLSKJIPFFCH88EA,一樓平面,0,,一樓
RPOOMLRKJIPFFCH78EA,坡道平面,0,,地下一樓
RPUNMLRKJIPFFCH66EA,坡道平面,0,,地下一樓
RPXTMLRKJIPFFBH47EA,一樓平面,0,,一樓
RPQOMLRKJIPFFDH09EA,坡道平面,0,,地下一樓
RPOPMLSKJIPFFDH09EA,坡道平面,1000000,39.17,地下二樓
RPPPMLRKJIPFFHH86EA,坡道平面,0,30.08,地下一樓
RPXRMLSJIIPFFAH96DA,坡道平面,0,,地下二樓
RPSPMLTKIIPFFAH09DA,坡道平面,0,,地下三樓
RPRNMLKKIIPFFAH87DA,坡道平面,0,,地下一樓
RPSTMLTLRHPFFAH77DA,坡道平面,1600000,34.93,地下一樓
RPWNMLMJJIPFFAH58DA,坡道平面,0,31.46,地下三樓
RPQPMLSLIIPFFAH88DA,坡道平面,1700000,29.98,地下三樓
RPQPMLSLIIPFFAH88DA,坡道平面,1650000,29.98,地下三樓
RPSRMLKKJIPFFAH48DA,坡道平面,0,,地下二樓
RPTRMLLKJIPFFAH68DA,坡道機械,0,,地下一樓
RPTRMLLKJIPFFAH68DA,坡道機械,0,,地下一樓
RPOSMLMKJIPFFAH38DA,坡道平面,1800000,26.55,地下二樓
RPQNMLQKJIPFFAH48DA,坡道平面,1900000,37.36,地下一樓
RPTNMLOJJIPFFAH48DA,坡道平面,1900000,30.89,地下一樓
RPTNMLRKJIPFFAH88DA,坡道平面,0,,地下三樓
RPQOMLRKJIPFFAH68DA,坡道平面,1600000,36.61,地下三樓
RPQOMLRKJIPFFAH68DA,坡道平面,1600000,36.61,地下三樓
RPVRMLRKJIPFFAH86DA,坡道平面,0,26.04,地下一樓
RPXNMLTJJIPFFAH76DA,坡道平面,0,,地下一樓
RPXNMLTJJIPFFAH76DA,坡道平面,0,,地下一樓
RPXNMLTJJIPFFAH76DA,坡道平面,0,,地下一樓
RPQPMLQKJIPFFAH68DA,坡道平面,0,,地下一樓
RPWOMLNKJIPFFAH88DA,坡道平面,1750000,37.41,地下三樓
RPXOMLNKJIPFFAH98DA,坡道平面,1750000,37.41,地下三樓
RPPPMLNKJIPFFAH28DA,坡道平面,1850000,37.41,地下二樓
RPOPMLNKJIPFFAH18DA,坡道平面,1750000,37.41,地下三樓
RPRNMLRJIIPFFBH58DA,坡道平面,0,35.42,地下二樓
RPRNMLRJIIPFFBH58DA,坡道平面,0,35.42,地下三樓
RPTOMLQKJIPFFAH88DA,坡道平面,0,,地下一樓
RPORMLKMIIPFFBH28DA,坡道平面,1600000,38.75,地下一樓
RPRNMLMJJIPFFBH18DA,坡道平面,0,31.97,地下一樓
RPOSMLTLIIPFFBH56DA,坡道平面,1400000,35.20,地下三樓
RPQOMLOJJIPFFBH38DA,坡道平面,1650000,25.89,地下二樓
RPUNMLOJJIPFFBH68DA,坡道平面,1650000,25.89,地下二樓
RPTNMLOJJIPFFBH58DA,坡道平面,1800000,25.89,地下一樓
RPROMLOJJIPFFBH48DA,坡道平面,1650000,25.89,地下二樓
RPVOMLOJJIPFFBH88DA,坡道平面,1650000,25.89,地下二樓
RPUNMLPJJIPFFBH78DA,坡道平面,1650000,25.89,地下二樓
RPXOMLOJJIPFFBH09DA,坡道平面,1650000,25.89,地下二樓
RPUPMLPJJIPFFBH98DA,坡道平面,1650000,25.89,地下二樓
RPOPMLLLIIPFFBH08DA,坡道平面,0,36.76,地下二樓
RPOPMLLLIIPFFBH08DA,坡道平面,0,36.76,地下二樓
RPXNMLPJJIPFFBH09DA,坡道平面,1450000,25.89,地下三樓
RPWPMLPJJIPFFBH56DA,坡道平面,0,23.31,地下一樓
RPOOMLPJJIPFFBH28DA,坡道平面,1650000,25.89,地下二樓
RPRPMLPJJIPFFBH68DA,坡道平面,1650000,25.89,地下二樓
RPXOMLPJJIPFFBH56DA,坡道平面,1650000,25.89,地下二樓
RPQTMLTJJIPFFBH76DA,坡道平面,1450000,56.83,地下三樓
RPXWMLTJJIPFFBH77DA,坡道平面,1550000,56.83,地下二樓
RPSTMLTJJIPFFBH96DA,坡道平面,1450000,56.83,地下三樓
RPVVMLTJJIPFFBH47DA,坡道平面,1450000,56.83,地下三樓
RPRRMLTJJIPFFBH66DA,坡道平面,1580000,28.45,地下三樓
RPPOMLPLRHPFFCH76DA,坡道平面,1200000,30.20,地下二樓
RPXOOLQKJIPFFBH96DA,坡道平面,0,,地下一樓
RPWQMLRKJIPFFBH96DA,一樓平面,800000,17.71,一樓
RPPSMLRKJIPFFBH09DA,坡道平面,0,27.92,地下一樓
RPTTMLRKJIPFFBH96DA,坡道平面,1350000,56.83,地下三樓
RPUTMLRKJIPFFBH07DA,坡道平面,1400000,56.83,地下二樓
RPPUMLRKJIPFFBH66DA,坡道平面,0,33.01,地下三樓
RPPUMLRKJIPFFBH66DA,坡道平面,0,31.44,地下三樓
RPQUMLRKJIPFFBH76DA,坡道平面,0,31.44,地下三樓
RPSSMLMKJIPFFBH88DA,坡道平面,1300000,29.06,地下一樓
RPOUMLRKJIPFFBH56DA,坡道平面,0,,地下一樓
RPQOMLNKJIPFFBH38DA,坡道平面,0,39.59,地下一樓
RPRQMLNKJIPFFBH68DA,坡道平面,0,,地下三樓
RPXNMLQKJIPFFBH66DA,坡道平面,0,27.92,地下一樓
RPWROLQKJIPFFBH17DA,坡道平面,0,42.22,地下一樓
RPRNMLRKJIPFFBH78DA,坡道平面,1580000,,地下三樓
RPRTMLQKJIPFFBH66DA,坡道平面,1550000,35.32,地下二樓
RPRRMLNKJIPFFBH78DA,坡道平面,0,33.97,地下二樓
RPRONLLKJIPFFDH58DA,坡道平面,0,,地下一樓
RPQOMLKKJIPFFCH18DA,坡道平面,1250000,28.86,地下二樓
RPWNMLLKJIPFFCH78DA,坡道平面,1200000,30.20,地下二樓
RPXNMLLKJIPFFCH88DA,坡道平面,1300000,30.20,地下二樓
RPROMLLKJIPFFCH38DA,坡道平面,1300000,30.20,地下一樓
RPQVMLQKJIPFFBH76DA,坡道平面,1500000,32.37,地下二樓
RPPNMLRJJIPFFDH68DA,坡道平面,1450000,36.39,地下二樓
RPSWNLQKJIPFFBH17DA,升降平面,0,,地下二樓
RPUNMLRKJIPFFCH56DA,坡道平面,540000,36.86,地下二樓
RPWSOLQKJIPFFBH27DA,一樓平面,0,,一樓
RPWPMLRKJIPFFBH86DA,坡道平面,1500000,35.61,地下一樓
RPWPMLRKJIPFFBH86DA,坡道平面,1500000,35.61,地下一樓
RPOQMLRKJIPFFBH78DA,坡道平面,1300000,35.61,地下一樓
RPOQMLRKJIPFFBH78DA,坡道平面,1300000,35.61,地下一樓
RPVNMLRLIIPFFCH66DA,坡道平面,0,,地下一樓
RPROMLMLIIPFFBH38DA,坡道平面,0,,無固定樓層
RPURMLMLIIPFFBH98DA,坡道平面,0,21.42,地下二樓
RPRQMLQKJIPFFAH88DA,坡道機械,0,,地下一樓
RPQRMLQKJIPFFAH88DA,坡道平面,0,,地下二樓
RPTNMLSKJIPFFAH98DA,坡道平面,0,,地下二樓
RPSNMLRKJIPFFAH78DA,坡道平面,1020000,27.25,地下四樓
RPOQMLRKJIPFFAH68DA,坡道平面,1300000,27.25,地下二樓
RPVQMLRKJIPFFAH76DA,坡道平面,0,,地下二樓
RPVQMLRKJIPFFAH76DA,坡道平面,0,,地下二樓
RPWNMLRKJIPFFAH56DA,坡道平面,1130000,27.25,地下三樓
RPQRMLRKJIPFFAH98DA,坡道機械,0,,地下三樓
RPUPMLMKJIPFFAH68DA,坡道平面,1800000,26.55,地下二樓
RPXNMLRKJIPFFAH66DA,坡道平面,1020000,27.25,地下四樓
RPSOMLQKJIPFFAH78DA,坡道平面,0,,地下一樓
RPVPMLMKJIPFFAH78DA,坡道機械,1150000,24.02,地下三樓
RPPSMLMKJIPFFAH48DA,坡道平面,0,29.80,地下二樓
RPSRMLMKJIPFFAH68DA,坡道機械,1400000,24.02,地下三樓
RPTRMLMKJIPFFAH78DA,坡道平面,1800000,26.55,地下二樓
RPURMLMKJIPFFAH88DA,坡道機械,1400000,24.02,地下三樓
RPXRMLMKJIPFFAH56DA,坡道平面,1800000,26.55,地下二樓
RPPQMLMKJIPFFAH28DA,坡道平面,1800000,26.55,地下二樓
RPQQMLMKJIPFFAH38DA,坡道平面,1700000,26.55,地下三樓
RPSQMLMKJIPFFAH58DA,坡道平面,1700000,26.55,地下三樓
RPORMLMKJIPFFAH28DA,坡道機械,1150000,24.02,地下三樓
RPQPMLMKJIPFFAH28DA,坡道平面,1800000,26.55,地下二樓
RPPRMLMKJIPFFAH38DA,坡道平面,1750000,26.55,地下三樓
RPRPMLMKJIPFFAH38DA,坡道平面,1750000,26.55,地下二樓
RPXQMLMKJIPFFAH09DA,坡道平面,1800000,26.55,地下二樓
RPSPMLMKJIPFFAH48DA,坡道機械,1150000,24.02,地下三樓
RPOQMLTJJIPFFAH78DA,坡道平面,1500000,27.03,地下二樓
RPOQMLTJJIPFFAH78DA,坡道平面,1500000,27.03,地下二樓
RPTNMLTJJIPFFAH98DA,坡道平面,0,,地下三樓
RPSOMLNJJIPFFAH38DA,坡道平面,0,,地下二樓
RPTOMLSKJIPFFGH17EA,坡道平面,0,38.69,地下二樓
RPWNMLRKJIPFFFH17EA,坡道平面,1200000,24.91,地下二樓
RPVNMLSKJIPFFBH76EA,坡道平面,1700000,38.00,地下二樓
RPWRMLSKJIPFFBH27EA,坡道平面,1400000,37.69,地下二樓
RPWRMLSKJIPFFBH27EA,坡道平面,1400000,37.69,地下二樓
RPOSMLSKJIPFFBH56EA,坡道平面,1500000,37.69,地下一樓
RPOSMLSKJIPFFBH56EA,坡道平面,1500000,37.69,地下一樓
RPXRMLSKJIPFFBH37EA,坡道平面,1600000,37.69,地下二樓
RPXRMLSKJIPFFBH37EA,坡道平面,1600000,37.69,地下二樓
RPRNMLSKJIPFFCH09EA,坡道平面,1000000,25.05,地下一樓
RPRNMLSKJIPFFCH09EA,坡道平面,1000000,25.05,地下一樓
RPSNMLSKJIPFFCH56EA,一樓平面,0,,一樓
RPQNMLSKJIPFFAH78EA,坡道平面,1600000,28.47,地下一樓
RPUQMLQKJIPFFHH27DA,坡道平面,1650000,28.18,地下四樓
RPRQMLRKJIPFFAH09EA,坡道平面,1400000,33.73,地下一樓
RPOQMLRKJIPFFAH78EA,坡道平面,1500000,35.20,地下二樓
RPWPMLRKJIPFFHH47DA,坡道平面,0,,地下一樓
RPQNMLSKJIPFFHH76DA,坡道平面,0,46.89,地下一樓
RPPPMLQKJIPFFHH66DA,坡道平面,1650000,28.18,地下四樓
RPOPMLQKJIPFFHH56DA,坡道平面,1800000,28.18,地下三樓
RPUOMLQKJIPFFHH07DA,坡道平面,1800000,28.18,地下三樓
RPSPMLQKJIPFFHH96DA,坡道平面,1850000,28.18,地下二樓
RPVPMLQKJIPFFHH27DA,坡道平面,1800000,28.18,地下三樓
RPUNMLQKJIPFFHH96DA,坡道平面,1650000,28.18,地下四樓
RPXPMLQKJIPFFHH47DA,坡道平面,1600000,27.01,地下四樓
RPSNMLQKJIPFFHH76DA,坡道平面,1800000,28.18,地下三樓
RPXNMLQKJIPFFHH27DA,坡道平面,1850000,28.18,地下二樓
RPVNMLQKJIPFFHH07DA,坡道平面,1650000,28.18,地下四樓
RPWNMLQKJIPFFHH17DA,坡道平面,1850000,28.18,地下二樓
RPTNMLQJJIPFFHH76DA,坡道平面,1750000,27.01,地下三樓
RPQOMLKKJIPFFHH68DA,坡道平面,1800000,28.18,地下三樓
RPORMLNLIIPFFHH09DA,坡道平面,1800000,28.18,地下三樓
RPUNMLMKIIPFFHH09DA,坡道機械,0,12.35,地下一樓
RPUNMLMKIIPFFHH09DA,坡道機械,0,12.35,地下一樓
RPUNMLMKIIPFFHH09DA,坡道機械,0,12.35,地下一樓
RPUNMLMKIIPFFHH09DA,坡道機械,0,12.35,地下一樓
RPSPMLNKJIPFFGH56DA,坡道平面,0,,地下二樓
RPPOMLQKJIPFFFH98DA,坡道平面,1650000,39.80,地下一樓
RPOOMLQKJIPFFFH88DA,坡道平面,1550000,39.80,地下一樓
RPQNMLSKJIPFFFH56DA,坡道平面,0,37.56,地下二樓
RPQNMLSKJIPFFFH56DA,坡道平面,0,37.56,地下二樓
RPTPMLRKJIPFFEH86DA,坡道平面,1400000,46.25,地下二樓
RPSPMLRKJIPFFEH76DA,坡道平面,0,46.25,地下三樓
RPSPMLRKJIPFFEH76DA,坡道平面,0,46.25,地下三樓
RPVOMLRKJIPFFEH96DA,坡道平面,0,,地下三樓
RPUPMLRKJIPFFEH96DA,坡道平面,1400000,46.25,地下二樓
RPSNMLSKJIPFFEH66DA,坡道平面,0,34.00,地下二樓
RPOPMLSKJIPFFEH09DA,坡道平面,0,,地下二樓
RPWPMLSKJIPFFEH27DA,坡道平面,0,,地下二樓
RPTOMLPJIIPFFFH09DA,坡道平面,0,,地下一樓
RPQNMLNKJIPFFEH58DA,坡道平面,1700000,44.78,地下三樓
RPQNMLNKJIPFFEH58DA,坡道平面,1700000,44.78,地下三樓
RPUNMLSKJIPFFDH76DA,坡道平面,1500000,36.39,地下一樓
RPUNMLSKJIPFFDH76DA,坡道平面,1450000,35.30,地下一樓
RPVNMLSKJIPFFDH86DA,坡道平面,0,,地下一樓
RPWNMLSKJIPFFDH96DA,坡道平面,1400000,35.30,地下二樓
RPQPMLSKJIPFFDH56DA,坡道平面,0,,地下二樓
RPOOMLSKJIPFFDH88DA,坡道平面,1500000,36.39,地下一樓
RPXNMLSKJIPFFDH07DA,坡道平面,1350000,35.30,地下三樓
RPPQMLMKJIPFFDH58DA,其他,0,27.49,地下一樓
RPQPMLTKIIPFFEH66DA,坡道平面,0,29.17,地下一樓
RPWQMLMKJIPFFDH66DA,坡道平面,0,,地下一樓
RPWQMLMKJIPFFDH66DA,坡道平面,0,,地下一樓
RPOOMLQKJIPFFDH68DA,坡道平面,1050000,33.15,地下二樓
RPXNMLQKJIPFFDH86DA,坡道平面,1100000,32.60,地下一樓
RPXNMLQKJIPFFDH86DA,坡道平面,1100000,33.70,地下一樓
RPTOMLQKJIPFFDH56DA,坡道平面,1200000,32.60,地下三樓
RPVNMLQKJIPFFDH66DA,坡道平面,1200000,34.25,地下三樓
RPVNMLQKJIPFFDH66DA,坡道平面,1200000,34.25,地下三樓
